feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,is_fraudulent
0.10505052016457352,-0.286629388859693,0.23657533217585316,-0.36090371200029103,-1.2790296900551332,-0.45372276743542567,2.0947695575978846,0.6097518090231813,2.2117239604993904,-0.19026163138972454,0
1.8897766654677666,-2.4595366491878505,-0.4169601619817783,1.1599405504043925,0.661388184113196,0.8976375411355374,1.9938330957793868,0.09276884706176206,0.5939275762255996,2.1006588481484707,0
-1.2062395609689671,-0.4650435256252028,1.4847294496654877,-1.0689057972255673,-0.9955259176162533,-0.8553083843017348,1.06897825074435,0.3296830277590503,0.9454767222198763,-0.017843310662731142,0
0.6607889062360696,-1.5863254064368342,-0.16171632252648557,1.0149750506367483,0.7282456099142338,0.1880541661116523,1.1330347377659402,-1.7691196559294995,1.0725803820277309,1.2311461139714186,0
0.7378332877848687,-0.657373140069792,0.9721516724813577,-0.16232965678969333,0.582899050239482,1.1572914902304412,0.4301546119898074,0.5551925121041777,1.145375529865685,1.1132366161136986,0
-0.16863510771536086,1.0310696196026405,-0.2146394258889003,0.9716976381475554,-0.24901318747089307,-1.0276053714306583,-0.7644163343123079,-0.14291722427283213,1.1458392377659,-0.8489908279631324,0
0.9275368743210233,0.4941990245094449,-0.5424331913102378,0.004134334478655895,0.014168534657582417,-0.9983643837047691,-1.5004062364015445,-0.1955411972250613,-1.3140535729601264,-0.631258799838359,0
0.05183694182662882,0.3793084506120257,-0.4168994576410008,-0.05579662141138674,-0.6353116282228191,0.24051772117112463,0.9490416014297405,1.1426430639147749,0.16258371434116367,-0.3067055777930555,0
-0.6477174716575551,0.5503132156889593,0.24913214490844665,-0.20593018777003114,-1.0305911880478296,-0.8605454841414489,1.4855816344605195,0.4016934669119645,-0.06224992221425934,-0.5711170969283565,0
0.8721012477746252,0.7750786616538153,-1.2053995162237199,-0.445567449272718,-1.169633595580075,-1.3563696502104516,-0.6773486577665229,0.047083522727532974,0.5208271292724407,-1.5475407925308045,0
-0.8007457754109909,-0.5112271128371314,-0.13514630543918316,-1.4803444388926716,-0.6362614199634924,1.2550730563137233,0.7829573691770656,-0.09031297364271705,2.367154342400511,-0.2221541779205772,0
-1.9837982841603772,0.2340571471145375,1.7880665795796684,-1.3420328868324538,-0.9378578135016972,-1.063861570746753,0.9952437006098531,-0.47495044182725893,0.3058277725753561,-0.42927636199948394,0
-1.1194954539411408,0.02783481322358623,0.4270703278647384,-0.7270963529735482,-1.4954770869111365,-1.26914772883527,1.788961340227291,-0.13785252362615583,0.8896555425557856,-0.706058436250707,0
0.6738160469506325,0.6131495557637126,-0.9368494669233928,0.702582902833031,0.11589516247528188,-0.9624021371925385,-1.2135196150941325,-0.35181241562293675,-1.3022567824070568,-0.6340582565015562,0
1.397827374452581,-0.1011954648182273,0.14869530015032187,-0.11539833586969839,0.39777404629014107,-0.17730030403844646,-1.090226138842187,-0.012046367496810019,-0.09372018409164624,0.17803527306283215,0
0.7593647688434967,-0.781516800052311,-1.6633487490362941,-0.8796327225328593,-0.3546391694040126,-0.8089665821607739,-0.9373879740779226,-0.9801798835148929,-2.236645765780501,-0.5925361270888838,0
0.5141166330593809,1.0605654051508138,-0.4342200656815479,-0.27892581132569827,-0.771922271376842,-1.0990086628842974,-0.5979953110306723,-0.27061131740092237,0.9593204609058448,-1.2877534511252091,0
-0.30823557958867415,0.270688737340044,-0.028574609651311717,-0.17388858092451145,-1.2162608408503346,-0.7761507704120112,1.6805812635674657,0.6172969413838858,0.6373413623209967,-0.5405579373945774,0
-0.1906254546454811,-0.8534265288480407,0.4575821647776882,0.09523776983415294,-0.9061368113213034,-1.1831181677569855,1.9900530842470256,0.07414935648812204,0.28036878155368716,0.2883275476863569,0
-0.23243350557847195,0.35036930129381966,-0.0930099342147577,-0.13996345934176266,-0.5098069927579651,-1.2032230703871478,-0.5031760536869526,-0.919606636154947,0.7535914784599145,-0.8263619240942394,0
1.39968867420772,-1.9201064096965101,-1.4706458023668252,-0.9891085642964061,0.1190610177689728,0.6033239131718111,-0.5364146351446811,-0.3645640147073531,-1.0677427423530397,0.5037527210708233,0
-0.07234234359121301,1.6493986727886438,0.3928182312406131,1.1648839328480913,1.0410002672990186,0.9748109564273268,-1.7105954852607894,0.7281765844522722,1.0131419475354329,-0.14587929127666033,0
0.9019058183353708,-1.0057406633703836,-0.3766219915212803,-0.18618157814794947,0.25185495719738066,-0.32391369113895246,-0.6544646581933036,-0.6735544898940194,-0.5119029517526349,0.3400364474359815,0
-0.011185495147717711,0.5075131645744536,-0.9976729122314898,1.790371905623822,1.661285420462749,1.9675510087247405,-0.3766644126257529,-0.661673470352963,-0.1412047339959238,0.6336285292236782,0
-0.1755829626876154,-0.9502316694950295,0.6951616872018662,-0.18657941486381738,0.24691755326556578,0.2287601205328358,0.9716171184296122,-0.5815845105213704,0.056619922487340116,0.846771362051485,0
-0.08505624681683899,0.2872010694330876,-0.9133284239296875,1.0979460791825413,0.9657145344760963,1.025129415192082,0.09927778103816574,-1.311351098287994,0.003616603455071745,0.21833921815184734,0
-0.3479895074221494,1.7821295486648314,-1.2252948510530743,-0.6264193684155401,-1.1412398005819622,0.781137099349636,0.19127649958942264,1.953648085336647,0.5032700937564809,-1.549838405371369,0
-0.29666897710080375,0.35025557330566326,1.4168611341578259,2.0387636176538373,2.033068517805107,1.2851145555370975,-1.1941315880027226,-0.03212785414698765,1.310300370647239,1.3701480718262502,0
-1.9819315812673386,1.67628470058314,0.6866264485205604,-1.9747229574097733,-1.7843785002218209,-0.16839411867547227,0.1386399515978798,1.6221763622357237,1.408107873672849,-1.788247801664283,0
-1.495333966713843,1.605282310559843,-1.2474589596031533,-1.033647757792526,-2.127794820395317,-0.4949372321058306,1.403901084322641,0.7951074004392429,0.7206212276156944,-2.1728033890795064,0
0.7176186036588754,-0.36707601916703436,-0.19872524535136937,0.0640765151789948,0.46412545254504955,-0.05188218176461774,-0.7292289405060791,-0.6311994746813142,-0.35458350780612213,0.22875555620545182,0
-0.43841505071953685,0.08474908977303439,-1.7311715394238962,0.8137973101312204,0.452713859557692,0.3888023745707835,0.29595248360089643,-1.9026906070682372,-0.8733352111260071,-0.29732993926883183,0
1.0915163740187943,-0.5072837970033469,-0.32086218297449415,-0.23387971343063965,0.8788768687637991,1.8954276072013692,-1.1996044511170636,0.8780565611503004,0.7632379150101516,0.6993452380054147,0
0.5834586905699325,0.5843388047196243,-1.2896674512902924,0.6935358945386672,-0.42425681312567703,0.06212473735482917,1.141045750987164,0.6313517987446461,-0.730461087309776,-0.39951765424978136,0
0.948288933801415,-0.05606562131614083,0.5774510396218302,0.4394841563098922,0.3797931933772298,-0.004772660422401003,-0.8061011526774794,0.35970726507915673,1.531280801342539,0.3484943118974907,0
0.3170525390873259,-1.3213550196048272,1.1598843993331955,-0.20319308835202918,0.684233730292679,0.25372415915435176,-0.6459388025382231,0.33956198661532355,-0.1551296789897786,1.2389950308786353,1
-0.372619117425904,0.23491657095806331,-0.00610167236660816,-0.4597907197701819,-0.06370850183626922,0.7306253432808789,0.19435851141832575,0.5454170072002762,-0.17014124555651747,-0.05964799559306278,0
-0.7108199910661498,-0.9305061458209342,-0.5248228764712984,-0.3110354881323948,-0.91446506139639,-0.9349854123021193,0.9869884682477457,-0.35499289296479486,-0.2843995001367791,-0.21846483173238374,0
1.072583489964191,-2.721460001674452,1.7194019761984094,0.9631504680682712,1.3695973314085614,0.39793892250093393,2.0968258075951125,-0.9100277440761528,-0.33305398779091494,2.969124797394846,0
-1.6897890151494304,1.4982101875696678,-0.22522325674982277,-1.7440073304142132,-1.4246153088101507,0.31254599358651475,-0.04709583943441569,0.9234686876080817,1.1173380421304928,-1.7690588315065199,0
-0.018850794523205774,-0.2220774970636474,0.8575119234330527,-1.9324580492938384,0.12403270092038475,-0.6094216697537835,-0.8651002918513307,-0.3597895745306173,-4.035741210205546,0.049336204535169806,1
0.030527563955466065,1.2866503960826947,0.46772177241871193,0.9227730832692795,0.444188027829689,0.21602754777157393,-0.5999217168153682,-0.12235914566179601,1.9251287767489924,-0.297032055836086,0
1.0284082713923839,-0.8239167794791712,-0.3353586499459241,-0.01900671350554926,0.37347293243499846,0.29474261343360136,-0.26432640983326405,-0.5141374723352741,0.41714090909756774,0.4708639143708909,0
1.3032366207127923,-0.031891438087996125,-0.5752388278084761,-0.5596016525696185,-0.34271900815594786,-1.0446903481900103,-1.1473307048597725,-0.14924141673577987,-0.7967146822276211,-0.5793316393665429,0
-2.003445004194881,-0.8396905636870569,0.12466788278140578,-0.4832345999688338,0.013459113256988614,-0.5637286742088251,-0.9117122100371123,-0.16920752956734597,-2.638565905341091,0.08513798888467794,1
1.3830524010393501,-0.6388243505667378,-0.684835241506443,-1.1966643745147278,0.0115394481209142,-0.5010271419170353,-1.6608057450995208,-0.19568841885470611,-2.0092708343416565,-0.21593523083826988,0
0.7355542273911284,-0.19417027609422421,-1.742313510756532,-1.0236061345085505,-0.9237902751386318,-0.320661598526662,0.0013266203675041637,-0.7265988930491123,0.23615959155961386,-1.0567971873951687,0
-1.4341728520294816,0.9564022613426687,-0.17752263999606444,-2.0798905559124705,-1.4836306051312804,0.5131855444000002,-0.41834132599646684,1.00027727354046,2.2945556911603164,-1.6392934111185482,0
-0.6184228704064826,1.5804734934953264,-0.3175145320574304,-0.12391505601000607,-0.18861869911499665,0.39683276674809165,0.6207026338705164,0.13394342947363716,-1.088017722626924,-0.7827461933430505,0
-0.7068163853724724,-0.41098884325636564,1.4693675926824301,-1.236283663046087,-0.69724717093087,0.1580020421550956,0.6905986212920664,0.8849162986061982,1.894200501272932,0.18086522222696283,0
0.7935387701902772,0.22998496434809065,0.11687487035817938,0.10842849598616132,0.41342746256475954,-0.08175983526183579,-1.5429977984012782,0.4108494181555405,-0.10098586943069703,-0.01635674054699888,0
0.03339556246926893,0.29485944247111934,-1.2374807908425718,0.2071345949596769,-0.32273260097604367,-0.9512782886385139,-0.5894900030343397,-0.9875610863045796,-0.7317197566303011,-0.8898908128609282,0
-1.6292391058217068,0.5254013629353215,-0.11142603590960096,-1.2459617153842502,-2.182156437281214,-1.3866446611144294,1.017604625366686,0.9568448877065641,0.8625336793051407,-1.5659081142897577,0
0.6726434721934976,0.2047474992051964,0.41389498854667767,0.7260197942049263,0.7820271787612496,-0.21317167898192252,-0.700782330197073,-0.7260461648856551,0.03664744522148555,0.337055533678437,0
-0.9579916548337141,1.072275240678986,0.11045527553755967,-1.0819851301576588,-1.790051433269096,-0.2601154015262298,1.4737586063165757,1.4189351620509738,1.7880436751922129,-1.2813677273976276,0
-0.7421279302148738,1.2986069211935503,-0.5721700306228965,-1.2693233963036807,0.1798730121503612,2.003476050890336,-1.7516131467114886,1.270888484960321,-0.1621709123443708,-0.8564121562285786,0
-0.8125419444575708,0.6296711849635533,-0.7575636162517013,-0.749275937822405,0.49823272483575914,1.7647994404210898,-0.787633006839284,0.06383737468797074,-1.0954233390580483,-0.322655663103081,0
-1.5580206585021836,-0.14376080992630894,1.5721719443166842,-0.8847563093661439,-1.0139825956913502,-1.1774931420484125,1.355472931094702,0.2161948643274735,-0.019673490769860975,-0.11370106801576847,0
0.9566264486774313,-2.663594175020642,2.556252149841323,1.170516312952584,0.5513524197436244,-1.654567387202642,2.338185376740202,-0.540871216002533,-0.5134188455645489,2.6593405707828666,0
-0.8058323187585364,0.6120839083142599,-0.17772037925697762,-1.0965017795474326,0.48510536073270516,1.9007182833940326,-0.73646596678942,-0.08137260945043023,-0.013818285610605637,-0.2450642375876173,0
-0.049700628625222606,0.7384356707416502,-0.46226824899397456,1.7707130913389038,1.028699520660383,0.1697466577963751,0.7094389437118506,-2.1984536095482654,0.05016124085045825,0.1735982578052131,0
-0.09440495713337364,0.06805617677769175,0.5768741272272637,0.12107444243127105,-0.7430907748164753,-0.8527675726480793,1.2067832485638048,1.0717185763810042,-0.26469723057939026,0.012888757920882482,0
-0.36050573976690453,0.2507837945016381,-0.35943777304504115,1.2207713528910233,1.365400138746797,1.6605747912062816,0.3429954584873281,-1.4827732911600677,0.7867770591930768,0.6405084137220889,0
-0.5357039338907031,-0.28784271770562875,0.9322499731358991,-0.522464554538245,-0.9656901990038472,-0.9196708648889498,0.9125058276086448,0.8878785246158589,0.5605041323078491,-0.06744982057579202,0
2.3360177948584813,-0.47562542375199274,0.12929236346369474,1.6729990979554297,1.148400537829631,0.7321167712977902,0.7255999539042386,1.0782262452047149,-0.8262804949185777,1.5995842191265008,0
0.2687748303289868,0.2059493361428621,-0.6703465193372369,0.10487183158449694,0.15417462286790187,-0.13030533143082554,-0.8848903398222233,-0.48248012432935306,-0.2829233087168107,-0.37668307471857043,0
-0.8640122705206198,0.8153270778881423,-0.6653569890920927,-0.848542689985079,-1.4790618399504605,-0.02882650821688942,1.2840313079205297,0.7516180542993562,1.1177716511322324,-1.2349002012196197,0
0.7282992776718692,-1.6454641108198884,-0.1455137946789291,-0.3185972360425347,0.2518605329909966,-0.14718054951161252,0.024113917234893513,-1.1757584099964777,0.224693849779986,0.7222439213933383,0
0.46542324077072833,0.2056470662812813,-0.8656907999961374,0.8508775594089985,1.6328892451476904,2.475804747837229,-1.2445571522792065,0.3557456351241221,-0.40335249960898106,0.7328911818006036,0
-0.6042302904399117,-0.47588821234321227,-1.0739223764798536,-0.2097610204181819,-0.4275731089408776,0.19830532198070752,-0.40192852208212326,0.44416433918806425,-0.04624899866357607,-0.36056501254126283,1
0.02219978757587994,-0.41278494595184206,0.5396871392581963,-0.24898415389225934,0.14298333497220234,0.3959605963826748,0.30416285628477024,0.31869864784420343,0.11345349974048592,0.5060143446753431,0
-1.4699264806092067,0.9748073161304514,0.7175657226876202,-1.2409259395046235,-1.8362754421503942,-0.8525934989183781,1.607766902628214,0.8299990373742582,1.490981564929026,-1.244554933104617,0
0.778362242038719,0.010505893353936887,-1.5919963323600603,-0.42877876498499834,-0.9460064605252844,-1.2623290405346437,-0.4935503301206876,-0.482979682369807,-0.48311028176775717,-1.1645968832466307,0
1.1920890968831572,-0.6593884011984853,0.24457100936366802,0.8070321807692241,1.4204731599071923,1.3223329133990773,-1.2204212231860319,0.5384475960207554,0.291594581884672,1.266674795292086,0
-1.5094256150755743,0.2778502737260504,-0.2606549048231029,-0.8388337262921088,-1.213125976898413,-0.8654653184367206,0.778321373239838,-0.1138244256184259,-0.40514089505516715,-0.9946516165882234,0
-0.1645258792412529,0.6654464716084941,-0.0223380456501575,1.7154529095260909,1.4254073983779398,0.6890349326832212,-0.412563552349647,-1.1539365280786764,-0.12428309048536677,0.4943282344644858,0
-0.7290791333176597,0.2115529841204737,-0.810037373725602,1.899935829176977,1.3512549390401354,0.7304274981404831,0.2289785752069536,-2.070850668015722,-0.44472192051034665,0.46047471872420737,0
0.47400093873356386,1.02337524422741,-0.6846742064851267,0.26482711850570456,0.16657746469198303,0.37386930629190707,-1.500255374988971,0.7196676270208086,0.30412927312333027,-0.6650801718019135,0
-1.1417919198225999,0.9087432407880225,0.8468135704566225,-0.6789634042329206,-1.4825505121894362,-1.418954155837508,0.8255892139725018,1.2584006237877179,-0.03641350113799334,-0.9822355229581144,0
-0.39939019141624893,0.36580191634238624,0.6195427733853722,-0.5863164686703224,0.577135896672093,1.197319936535583,-1.0794097747499556,1.2193416893937383,-0.999053751089911,0.28999633749756176,0
0.013152419761792718,0.5161485239607264,0.2832162309834232,-0.030996630851994566,0.04242365535520742,0.5899500855901406,0.07975137310321148,1.5107494175888359,-0.8130292554523929,0.1285653582273,0
-1.2790749046765062,1.4708381617753643,0.3538556820513618,-1.124972263228982,-1.5201679603976317,-0.4306730461316468,0.6651187120502101,1.3962064870855024,0.7261596662704267,-1.4137136183236987,0
-0.3478911472858392,0.08383674532197631,-0.32322059942727643,1.6198518874010694,0.49021051654516207,-0.39764258015750353,0.2754063791668973,-1.414840005174889,0.9116551185700154,0.12381131738468637,0
-0.47662029305639064,1.469164930142365,-0.524991695788618,1.2983692022262638,0.6450704107656188,-0.09654737091837709,-0.754521556569978,-1.0090752357293653,-0.35424829397331226,-0.6088697499657606,0
0.8271188848094018,-0.7437316807545485,0.19701779822251927,1.0181229628511483,1.4210289167154644,0.9756548632107922,-0.5866551609260475,-0.44943812713249537,0.0845263552197562,1.2661027454858393,0
-0.35897983335701816,0.09612445599266965,-0.4867948843657714,2.0087073698482096,0.9986616961105684,1.0976938873610587,0.4539201414148946,-0.8121252072786646,1.877594343585471,0.5928009916522389,0
-0.30749348120400855,0.027087591747954495,0.05354755465769455,1.7493139516085647,1.1066671459078612,0.5370969771068189,-1.4605599319013762,0.4933715770246954,0.6100612055880618,0.6048637585703577,0
-0.2941315673054545,-0.015322215101164788,-0.7359547436449811,1.1324824236264421,0.22936133231996164,-1.0440579687341596,-0.05120122545670717,-1.7350526699516653,-0.609982373277808,-0.23322515316085848,0
0.016679230334432103,0.7629024224147556,-0.5823096487751486,0.45418782341930863,0.06601424340863214,0.2731583589724907,-0.016055853201615296,-0.6936330935727689,1.2663403304284593,-0.5249952890102934,0
0.39740041290205796,0.09285976805286089,-0.22822205943972163,0.4890223563397797,0.38280250790154,-0.234352518890518,-0.3379169426450909,-0.9800283206646315,0.14090762691044276,-0.013359787878690693,0
0.5706852709906942,-0.5696614068896206,-0.6620850037724972,0.3818510903882969,0.2831682424031119,0.8275085403050553,0.01841820875639625,-0.16452979060172193,1.5014158261532178,0.33346281995929544,0
-0.5286984836579659,1.2920189457346707,-0.03515335694715129,2.426232081149538,1.8217012212082098,0.5170435527475378,-1.1915015957667061,-0.9175539562515405,-1.1915477444399112,0.3809707087953359,0
0.544164082518336,1.2477797445501146,-2.0152051880370943,-0.5472665395911285,-2.4937836938352134,-3.1636244310259145,-0.47544034023148785,-0.11096017435529022,0.4459317628661736,-2.8623533370666023,0
0.34924128481597005,0.22723780031821764,-0.32417971107557486,0.3290421975002949,0.25751641633911815,-0.09581905425500764,-0.5179853288489097,-0.6633104179296858,0.36207029347722613,-0.18194167924915727,0
2.0617815743109857,-2.6266889913883675,-0.9293762338557615,-0.9961583334018461,0.4015244082004711,0.5487750536990156,-0.44752138365175215,-0.290047710751297,-1.179341169731871,1.199735259533288,0
-0.03682710764055728,-0.390666224926348,1.6359812510225704,0.27434946230035734,0.6549597479049731,-0.17114856477837057,0.4020615401336683,0.3687302709041605,-1.4580016414915573,1.1486195689138505,0
-1.7507159065713402,-0.3116738993572525,1.4870333637844166,-1.014807833880492,-0.6840873182611171,-0.9190560760365274,0.8275657938758456,-0.1491523407058894,-0.466849171094936,-0.012415707055142606,0
1.0568049470162155,-0.8487269461256118,-1.361452995496437,-0.3938595637614033,0.10564563235117798,1.0399659352786113,-0.5417980938392417,0.28677667449120164,0.32063039428345164,0.1383078910788906,0
0.15874284659601198,1.0522111783618366,0.03303226776166683,1.338876961045875,0.0010952685116011652,-2.0707163399357817,0.2525870883447816,-2.133634514888724,-0.1201474264140622,-0.6910115776188964,0
0.9103658426060173,-0.022538613597888623,-0.7479877148929922,0.3130447462294952,0.24789451063588014,0.9378027374936527,0.1824700441207408,-0.18934662957843237,1.5304502560792341,0.08819527889048152,0
1.9897412965396961,-1.8155810210853576,-0.6925473649077598,-0.959757578557332,0.04433482876491496,-0.1167312936250191,-0.9686864069704024,0.13763241342677213,-0.8523656544087012,0.5798861480480891,0
1.2064623731489654,-1.2181095673661333,-1.1883942555595526,-0.276942520990899,0.16855282799438298,0.7885279184912362,-1.3050305467063592,1.0908301395118227,-0.11112431290073599,0.36763093366274235,0
0.6614337780617315,0.6422931973171097,-0.010671417741814017,0.17385743615675647,0.435055111342732,0.6523449088842179,-1.118809111837476,0.4740792829674476,0.9604949167393624,-0.12278444014954902,0
0.5380492923177786,-0.8482535935592862,-0.10201669818986195,0.1849460915568622,-0.1662785728958364,-0.2761591406348376,0.27346283567578794,0.5320240899650059,-0.008261241477366104,0.43213048783959984,0
-1.3790483858797775,0.418249466070809,0.727204527507003,-1.8349916390447885,-1.02827497631055,0.4325610090277032,-0.5968639170599795,1.5889927370446906,1.3633659391690254,-0.8075024814436489,0
-0.5083710102015983,-0.24413548203740223,-0.4780103994196566,-0.8293118894773419,-0.907888499050909,0.16387200822061906,0.05500607398738256,1.1105849018916762,0.679050292787719,-0.5033614480663828,0
-0.11772160763556445,1.1554050181030466,0.7078480704362892,1.3310381173054435,0.211226445003485,-0.7306746442685074,-0.31016544401744744,-0.4526368303515699,2.0300276549121454,-0.3305985931429154,0
1.211565664771062,-0.27685475158194217,-0.26860584545312893,-0.10274246668736227,0.5676701658397875,0.231427335693447,-1.6030927742246426,0.3844842728270786,-0.7313749208472045,0.24134872253682432,0
1.0939836733872432,-0.18999470712007244,0.41842259835453005,0.2871755215790042,1.3361268031697502,1.8263407548353292,-0.2815999845891644,0.4347710068558911,-0.12957043210998279,1.1927488807146887,0
0.7425680427960188,-1.8533780864320297,-0.4333588368881825,1.2612458878124464,1.7029700528894582,1.2395613255498612,1.110974063705952,-2.385970421169658,-0.36283364437869803,1.9050020527718774,0
-1.202003043857543,-0.39837657568276114,0.24030230435648153,-1.3075306153775876,-1.1353248008220302,-0.24559911250342334,0.39472892882794247,0.5260212205200575,1.0690504121339444,-0.5308761815440352,0
0.35142734263802294,0.5432166792278512,0.15410548262554347,0.939612022271935,0.4029906015376275,0.06343705507237227,-1.4201692297482074,0.8622722845567683,1.2365556958898107,-0.04779536273631635,0
0.052514376484059024,1.2815334419826774,-2.1652382861449686,0.8872821510716147,-1.0953185782412336,-0.023964993178414884,1.1827595553896173,0.06631704834522877,1.9543885133231387,-1.4928183166147493,1
-0.34988572125076395,1.0439782774827175,0.10624612473422454,1.4924267665079372,0.8793487279626537,-0.11741697844741351,-0.1414358626054163,-1.5336662121057394,0.31628693226240173,-0.06312186502493948,0
-1.4080623013730669,-2.634760113384458,3.4144199195509684,-0.9724103017341705,0.35606107114985286,-1.0865598133711063,1.115491900294155,-1.4891416892605425,0.1324448740110113,2.02339604091845,0
-0.32041208435830154,-2.181732471426223,1.9997171943358525,0.1609563451286576,-0.7383176830148797,-2.34319666655903,2.263219105611149,-0.48823155535472196,0.16070008651843756,1.2898101779686677,0
-1.4552888384898546,-0.8143463650282236,2.2156086384941376,-1.3046881377353725,-0.7744891139016894,-0.5645163207444703,1.0599777776587918,0.6168145992486931,0.9412598123048528,0.46712568873375926,0
1.3013137183980008,-0.8476257366871832,0.07089592157326349,-0.490992485717018,-0.260223340718263,0.25930568755108224,-0.37118299452591447,0.6346131246580521,2.4125571866813167,0.2575353184912723,0
0.8608349776886013,-0.36983666176980057,-1.3947927432599612,-0.5451958744288775,-0.7253063053029651,-0.6313844878224821,-0.049549692727153545,-0.6967205300666353,0.24728712074513157,-0.7419759577427301,0
-1.0091735156907098,0.9236681847831869,-1.1448092943381054,-1.4810685491549758,-0.8664801433525838,0.7862534523621442,-1.4495235829309008,1.084250894149787,0.5226396759913875,-1.5345419145897037,0
-0.6056100405968439,0.5983626261324934,-1.2022694732677195,1.0955372908797594,0.2042862139431386,-0.7855254706442754,-0.45826887975462427,-1.5166745628864835,-1.0933279500954276,-0.6916544806924706,0
0.666243623864233,-1.4094401798664455,-0.6123153868763268,1.2111828793003117,1.1715234238244543,0.08055979141940973,-0.07439581328800042,-1.5073271052814048,-1.282933316110785,1.178496197856965,0
0.7171053855361339,-0.22336272172618354,-0.34605596326913063,0.7777405585761158,0.49172781494398443,-0.9252060556686008,-0.6744253147480286,-1.0906378906047238,-1.1410077195975359,0.13206094259840015,0
